nt n policy kernel bw
96 4096 4d-mdrange-tiling Scale 2.8820
96 4096 4d-mdrange-tiling Add 4.2678
96 4096 4d-mdrange-tiling Triad 4.2274
96 4096 4d-openmp Set 1.4878
96 4096 4d-openmp Copy 2.9165
96 4096 4d-openmp Scale 2.8862
96 4096 4d-openmp Add 4.2961
96 4096 4d-openmp Triad 4.3829
96 4096 4d-openmp-simd Set 1.4543
96 4096 4d-openmp-simd Copy 2.9223
96 4096 4d-openmp-simd Scale 2.8810
96 4096 4d-openmp-simd Add 4.2696
96 4096 4d-openmp-simd Triad 4.2648
96 7776 5d-mdrange Set 2.6021
96 7776 5d-mdrange Copy 5.2618
96 7776 5d-mdrange Scale 5.1244
96 7776 5d-mdrange Add 7.5328
96 7776 5d-mdrange Triad 7.7890
96 20736 range Set 7.2361
96 20736 range Copy 14.2259
96 20736 range Scale 14.6009
96 20736 range Add 21.9768
96 20736 range Triad 20.9994
96 20736 2d-mdrange Set 7.4513
96 20736 2d-mdrange Copy 14.0678
96 20736 2d-mdrange Scale 14.0744
96 20736 2d-mdrange Add 21.8580
96 20736 2d-mdrange Triad 20.8918
96 32768 3d-mdrange Set 10.9154
96 32768 3d-mdrange Copy 22.6817
96 32768 3d-mdrange Scale 21.8535
96 32768 3d-mdrange Add 31.9065
96 32768 3d-mdrange Triad 32.2269
96 20736 4d-mdrange Set 7.0777
96 20736 4d-mdrange Copy 14.6719
96 20736 4d-mdrange Scale 13.7092
96 20736 4d-mdrange Add 21.1970
96 20736 4d-mdrange Triad 21.0402
96 20736 4d-mdrange-tiling Set 7.0868
96 20736 4d-mdrange-tiling Copy 13.8523
96 20736 4d-mdrange-tiling Scale 13.9449
96 20736 4d-mdrange-tiling Add 20.1581
96 20736 4d-mdrange-tiling Triad 20.2220
96 20736 4d-openmp Set 7.5205
96 20736 4d-openmp Copy 14.6505
96 20736 4d-openmp Scale 14.2222
96 20736 4d-openmp Add 22.1825
96 20736 4d-openmp Triad 22.8046
96 20736 4d-openmp-simd Set 7.5845
96 20736 4d-openmp-simd Copy 15.2044
96 20736 4d-openmp-simd Scale 14.6544
96 20736 4d-openmp-simd Add 21.8801
96 20736 4d-openmp-simd Triad 22.3689
96 32768 5d-mdrange Set 10.9923
96 32768 5d-mdrange Copy 22.2382
96 32768 5d-mdrange Scale 21.0549
96 32768 5d-mdrange Add 31.9039
96 32768 5d-mdrange Triad 31.8419
96 65536 range Set 22.9619
96 65536 range Copy 44.4708
96 65536 range Scale 45.6936
96 65536 range Add 65.9565
96 65536 range Triad 69.5035
96 65536 2d-mdrange Set 23.3994
96 65536 2d-mdrange Copy 46.6718
96 65536 2d-mdrange Scale 46.8994
96 65536 2d-mdrange Add 68.8162
96 65536 2d-mdrange Triad 69.8678
96 64000 3d-mdrange Set 21.3324
96 64000 3d-mdrange Copy 42.2059
96 64000 3d-mdrange Scale 42.6684
96 64000 3d-mdrange Add 63.4763
96 64000 3d-mdrange Triad 64.5649
96 65536 4d-mdrange Set 22.9598
96 65536 4d-mdrange Copy 44.7995
96 65536 4d-mdrange Scale 43.0097
96 65536 4d-mdrange Add 64.3061
96 65536 4d-mdrange Triad 62.2621
96 65536 4d-mdrange-tiling Set 22.7437
96 65536 4d-mdrange-tiling Copy 44.5217
96 65536 4d-mdrange-tiling Scale 45.3713
96 65536 4d-mdrange-tiling Add 66.7571
96 65536 4d-mdrange-tiling Triad 67.8807
96 65536 4d-openmp Set 23.4539
96 65536 4d-openmp Copy 47.0699
96 65536 4d-openmp Scale 47.4813
96 65536 4d-openmp Add 70.6270
96 65536 4d-openmp Triad 70.1858
96 65536 4d-openmp-simd Set 22.9247
96 65536 4d-openmp-simd Copy 44.9377
96 65536 4d-openmp-simd Scale 44.4576
96 65536 4d-openmp-simd Add 65.7305
96 65536 4d-openmp-simd Triad 65.9786
96 100000 5d-mdrange Set 31.1090
96 100000 5d-mdrange Copy 61.4699
96 100000 5d-mdrange Scale 56.3658
96 100000 5d-mdrange Add 84.5904
96 100000 5d-mdrange Triad 82.0373
96 331776 range Set 112.8202
96 331776 range Copy 220.3119
96 331776 range Scale 220.2479
96 331776 range Add 338.7198
96 331776 range Triad 328.0986
96 331776 2d-mdrange Set 108.6766
96 331776 2d-mdrange Copy 219.8375
96 331776 2d-mdrange Scale 213.8335
96 331776 2d-mdrange Add 318.0597
96 331776 2d-mdrange Triad 317.1097
96 262144 3d-mdrange Set 80.4277
96 262144 3d-mdrange Copy 162.5384
96 262144 3d-mdrange Scale 161.7486
96 262144 3d-mdrange Add 226.0430
96 262144 3d-mdrange Triad 224.6387
96 331776 4d-mdrange Set 103.4295
96 331776 4d-mdrange Copy 207.6276
96 331776 4d-mdrange Scale 174.4296
96 331776 4d-mdrange Add 252.0137
96 331776 4d-mdrange Triad 252.2532
96 331776 4d-mdrange-tiling Set 111.5167
96 331776 4d-mdrange-tiling Copy 224.4099
96 331776 4d-mdrange-tiling Scale 211.6931
96 331776 4d-mdrange-tiling Add 300.3970
96 331776 4d-mdrange-tiling Triad 302.0493
96 331776 4d-openmp Set 112.2999
96 331776 4d-openmp Copy 225.0855
96 331776 4d-openmp Scale 217.4867
96 331776 4d-openmp Add 323.0536
96 331776 4d-openmp Triad 318.7727
96 331776 4d-openmp-simd Set 108.0440
96 331776 4d-openmp-simd Copy 217.5759
96 331776 4d-openmp-simd Scale 209.5290
96 331776 4d-openmp-simd Add 300.4537
96 331776 4d-openmp-simd Triad 298.1363
96 248832 5d-mdrange Set 72.0026
96 248832 5d-mdrange Copy 145.1021
96 248832 5d-mdrange Scale 124.3888
96 248832 5d-mdrange Add 185.6493
96 248832 5d-mdrange Triad 179.9165
96 1048576 range Set 350.2404
96 1048576 range Copy 690.1364
96 1048576 range Scale 658.4206
96 1048576 range Add 967.1352
96 1048576 range Triad 993.3616
96 1048576 2d-mdrange Set 304.8297
96 1048576 2d-mdrange Copy 597.0964
96 1048576 2d-mdrange Scale 571.2560
96 1048576 2d-mdrange Add 837.5765
96 1048576 2d-mdrange Triad 819.5468
96 2097152 3d-mdrange Set 352.8851
96 2097152 3d-mdrange Copy 485.3325
96 2097152 3d-mdrange Scale 432.9157
96 2097152 3d-mdrange Add 524.0642
96 2097152 3d-mdrange Triad 529.6842
96 1048576 4d-mdrange Set 265.1434
96 1048576 4d-mdrange Copy 354.9306
96 1048576 4d-mdrange Scale 295.5921
96 1048576 4d-mdrange Add 367.9644
96 1048576 4d-mdrange Triad 426.0411
96 1048576 4d-mdrange-tiling Set 312.1226
96 1048576 4d-mdrange-tiling Copy 620.2527
96 1048576 4d-mdrange-tiling Scale 577.5488
96 1048576 4d-mdrange-tiling Add 704.7079
96 1048576 4d-mdrange-tiling Triad 758.3494
96 1048576 4d-openmp Set 300.1183
96 1048576 4d-openmp Copy 612.4636
96 1048576 4d-openmp Scale 569.4527
96 1048576 4d-openmp Add 776.4594
96 1048576 4d-openmp Triad 792.7492
96 1048576 4d-openmp-simd Set 302.8160
96 1048576 4d-openmp-simd Copy 584.6942
96 1048576 4d-openmp-simd Scale 559.6509
96 1048576 4d-openmp-simd Add 789.0705
96 1048576 4d-openmp-simd Triad 796.9417
96 1048576 5d-mdrange Set 241.4961
96 1048576 5d-mdrange Copy 288.2436
96 1048576 5d-mdrange Scale 246.2638
96 1048576 5d-mdrange Add 336.2931
96 1048576 5d-mdrange Triad 303.6234
96 5308416 range Set 1349.3686
96 5308416 range Copy 2533.3211
96 5308416 range Scale 2490.1682
96 5308416 range Add 3671.8444
96 5308416 range Triad 3596.9955
96 5308416 2d-mdrange Set 718.9931
96 5308416 2d-mdrange Copy 1103.1334
96 5308416 2d-mdrange Scale 835.8312
96 5308416 2d-mdrange Add 967.8575
96 5308416 2d-mdrange Triad 881.8516
96 5832000 3d-mdrange Set 584.1127
96 5832000 3d-mdrange Copy 967.0038
96 5832000 3d-mdrange Scale 724.0898
96 5832000 3d-mdrange Add 1001.8252
96 5832000 3d-mdrange Triad 998.3381
96 5308416 4d-mdrange Set 370.0083
96 5308416 4d-mdrange Copy 479.6509
96 5308416 4d-mdrange Scale 445.2365
96 5308416 4d-mdrange Add 469.2540
96 5308416 4d-mdrange Triad 509.2616
96 5308416 4d-mdrange-tiling Set 788.2713
96 5308416 4d-mdrange-tiling Copy 1066.4690
96 5308416 4d-mdrange-tiling Scale 800.9077
96 5308416 4d-mdrange-tiling Add 917.3992
96 5308416 4d-mdrange-tiling Triad 792.9568
96 5308416 4d-openmp Set 793.3370
96 5308416 4d-openmp Copy 1498.4678
96 5308416 4d-openmp Scale 1403.9250
96 5308416 4d-openmp Add 1775.2168
96 5308416 4d-openmp Triad 1741.5349
96 5308416 4d-openmp-simd Set 800.1984
96 5308416 4d-openmp-simd Copy 1454.1365
96 5308416 4d-openmp-simd Scale 1445.0076
96 5308416 4d-openmp-simd Add 1980.8138
96 5308416 4d-openmp-simd Triad 1907.0155
96 3200000 5d-mdrange Set 501.2826
96 3200000 5d-mdrange Copy 400.2658
96 3200000 5d-mdrange Scale 286.0719
96 3200000 5d-mdrange Add 352.9639
96 3200000 5d-mdrange Triad 348.2693
96 16777216 range Set 1274.1262
96 16777216 range Copy 1665.1394
96 16777216 range Scale 1136.1963
96 16777216 range Add 748.9968
96 16777216 range Triad 986.3753
96 16777216 2d-mdrange Set 723.4677
96 16777216 2d-mdrange Copy 464.6624
96 16777216 2d-mdrange Scale 600.0891
96 16777216 2d-mdrange Add 469.2818
96 16777216 2d-mdrange Triad 518.1758
96 16777216 3d-mdrange Set 298.8853
96 16777216 3d-mdrange Copy 232.1805
96 16777216 3d-mdrange Scale 231.4131
96 16777216 3d-mdrange Add 251.8029
96 16777216 3d-mdrange Triad 271.3189
96 16777216 4d-mdrange Set 222.1681
96 16777216 4d-mdrange Copy 149.9118
96 16777216 4d-mdrange Scale 200.3712
96 16777216 4d-mdrange Add 183.8170
96 16777216 4d-mdrange Triad 184.2352
96 16777216 4d-mdrange-tiling Set 753.7019
96 16777216 4d-mdrange-tiling Copy 455.7029
96 16777216 4d-mdrange-tiling Scale 465.8575
96 16777216 4d-mdrange-tiling Add 385.8006
96 16777216 4d-mdrange-tiling Triad 449.0705
96 16777216 4d-openmp Set 1068.7997
96 16777216 4d-openmp Copy 1437.8674
96 16777216 4d-openmp Scale 1079.4673
96 16777216 4d-openmp Add 1166.2960
96 16777216 4d-openmp Triad 1252.9037
96 16777216 4d-openmp-simd Set 1093.6105
96 16777216 4d-openmp-simd Copy 1359.2976
96 16777216 4d-openmp-simd Scale 1242.8603
96 16777216 4d-openmp-simd Add 1179.7840
96 16777216 4d-openmp-simd Triad 1158.6942
96 17210368 5d-mdrange Set 216.7590
96 17210368 5d-mdrange Copy 191.0014
96 17210368 5d-mdrange Scale 237.5531
96 17210368 5d-mdrange Add 134.6039
96 17210368 5d-mdrange Triad 169.5719
96 40960000 range Set 556.4754
96 40960000 range Copy 475.8592
96 40960000 range Scale 448.7636
96 40960000 range Add 503.4546
96 40960000 range Triad 494.1084
96 40960000 2d-mdrange Set 432.5729
96 40960000 2d-mdrange Copy 306.0391
96 40960000 2d-mdrange Scale 359.7521
96 40960000 2d-mdrange Add 369.1699
96 40960000 2d-mdrange Triad 383.5861
96 46656000 3d-mdrange Set 289.2680
96 46656000 3d-mdrange Copy 169.7639
96 46656000 3d-mdrange Scale 221.0846
96 46656000 3d-mdrange Add 227.2232
96 46656000 3d-mdrange Triad 233.2514
96 40960000 4d-mdrange Set 188.7949
96 40960000 4d-mdrange Copy 118.6755
96 40960000 4d-mdrange Scale 133.6228
96 40960000 4d-mdrange Add 146.2699
96 40960000 4d-mdrange Triad 152.5244
96 40960000 4d-mdrange-tiling Set 437.0191
96 40960000 4d-mdrange-tiling Copy 332.7984
96 40960000 4d-mdrange-tiling Scale 327.8344
96 40960000 4d-mdrange-tiling Add 354.2651
96 40960000 4d-mdrange-tiling Triad 362.2799
96 40960000 4d-openmp Set 583.4322
96 40960000 4d-openmp Copy 474.8143
96 40960000 4d-openmp Scale 438.4488
96 40960000 4d-openmp Add 443.7663
96 40960000 4d-openmp Triad 431.7883
96 40960000 4d-openmp-simd Set 573.0825
96 40960000 4d-openmp-simd Copy 477.6074
96 40960000 4d-openmp-simd Scale 436.3702
96 40960000 4d-openmp-simd Add 445.9766
96 40960000 4d-openmp-simd Triad 432.4066
96 33554432 5d-mdrange Set 150.0949
96 33554432 5d-mdrange Copy 112.2350
96 33554432 5d-mdrange Scale 134.3240
96 33554432 5d-mdrange Add 151.3066
96 33554432 5d-mdrange Triad 152.5383
96 84934656 range Set 353.3928
96 84934656 range Copy 396.8237
96 84934656 range Scale 398.3833
96 84934656 range Add 466.5757
96 84934656 range Triad 464.4013
96 84934656 2d-mdrange Set 308.3266
96 84934656 2d-mdrange Copy 289.4489
96 84934656 2d-mdrange Scale 339.9238
96 84934656 2d-mdrange Add 369.4823
96 84934656 2d-mdrange Triad 373.0227
96 85184000 3d-mdrange Set 199.3499
96 85184000 3d-mdrange Copy 156.1613
96 85184000 3d-mdrange Scale 191.8020
96 85184000 3d-mdrange Add 217.4149
96 85184000 3d-mdrange Triad 215.4371
96 84934656 4d-mdrange Set 139.3625
96 84934656 4d-mdrange Copy 119.2892
96 84934656 4d-mdrange Scale 140.9737
96 84934656 4d-mdrange Add 158.5895
96 84934656 4d-mdrange Triad 161.4983
96 84934656 4d-mdrange-tiling Set 325.5924
96 84934656 4d-mdrange-tiling Copy 296.1847
96 84934656 4d-mdrange-tiling Scale 298.1266
96 84934656 4d-mdrange-tiling Add 341.2044
96 84934656 4d-mdrange-tiling Triad 346.7890
96 84934656 4d-openmp Set 351.4800
96 84934656 4d-openmp Copy 373.5478
96 84934656 4d-openmp Scale 352.7482
96 84934656 4d-openmp Add 403.1303
96 84934656 4d-openmp Triad 388.4074
96 84934656 4d-openmp-simd Set 353.6743
96 84934656 4d-openmp-simd Copy 357.6833
96 84934656 4d-openmp-simd Scale 353.2527
96 84934656 4d-openmp-simd Add 403.6328
96 84934656 4d-openmp-simd Triad 392.0496
96 102400000 5d-mdrange Set 136.9433
96 102400000 5d-mdrange Copy 98.2709
96 102400000 5d-mdrange Scale 114.5706
96 102400000 5d-mdrange Add 130.9331
96 102400000 5d-mdrange Triad 135.2650
96 157351936 range Set 295.4037
96 157351936 range Copy 376.5704
96 157351936 range Scale 364.3667
96 157351936 range Add 475.3663
96 157351936 range Triad 471.1875
96 157351936 2d-mdrange Set 279.8793
96 157351936 2d-mdrange Copy 311.3508
96 157351936 2d-mdrange Scale 334.1675
96 157351936 2d-mdrange Add 388.0433
96 157351936 2d-mdrange Triad 391.0150
96 157464000 3d-mdrange Set 164.6513
96 157464000 3d-mdrange Copy 144.2606
96 157464000 3d-mdrange Scale 170.3687
96 157464000 3d-mdrange Add 203.1259
96 157464000 3d-mdrange Triad 208.7082
96 157351936 4d-mdrange Set 135.1655
96 157351936 4d-mdrange Copy 110.1499
96 157351936 4d-mdrange Scale 129.9439
96 157351936 4d-mdrange Add 154.1663
96 157351936 4d-mdrange Triad 155.4124
96 157351936 4d-mdrange-tiling Set 282.7454
96 157351936 4d-mdrange-tiling Copy 306.2963
96 157351936 4d-mdrange-tiling Scale 305.3715
96 157351936 4d-mdrange-tiling Add 363.8878
96 157351936 4d-mdrange-tiling Triad 355.2579
96 157351936 4d-openmp Set 296.9419
96 157351936 4d-openmp Copy 361.8803
96 157351936 4d-openmp Scale 343.8789
96 157351936 4d-openmp Add 395.5311
96 157351936 4d-openmp Triad 387.7820
96 157351936 4d-openmp-simd Set 296.9585
96 157351936 4d-openmp-simd Copy 348.7336
96 157351936 4d-openmp-simd Scale 345.5946
96 157351936 4d-openmp-simd Add 399.0778
96 157351936 4d-openmp-simd Triad 390.4206
96 164916224 5d-mdrange Set 133.5777
96 164916224 5d-mdrange Copy 106.6835
96 164916224 5d-mdrange Scale 124.4617
96 164916224 5d-mdrange Add 135.8478
96 164916224 5d-mdrange Triad 136.9043
96 268435456 range Set 276.1082
96 268435456 range Copy 365.7549
96 268435456 range Scale 357.4752
96 268435456 range Add 467.3892
96 268435456 range Triad 464.2347
96 268435456 2d-mdrange Set 258.3855
96 268435456 2d-mdrange Copy 313.0298
96 268435456 2d-mdrange Scale 319.0567
96 268435456 2d-mdrange Add 376.9518
96 268435456 2d-mdrange Triad 370.9559
96 262144000 3d-mdrange Set 137.8248
96 262144000 3d-mdrange Copy 133.8896
96 262144000 3d-mdrange Scale 157.9087
96 262144000 3d-mdrange Add 191.9908
96 262144000 3d-mdrange Triad 191.6482
96 268435456 4d-mdrange Set 118.5016
96 268435456 4d-mdrange Copy 118.9725
96 268435456 4d-mdrange Scale 131.9729
96 268435456 4d-mdrange Add 151.2812
96 268435456 4d-mdrange Triad 152.6351
96 268435456 4d-mdrange-tiling Set 257.7510
96 268435456 4d-mdrange-tiling Copy 304.2645
96 268435456 4d-mdrange-tiling Scale 302.3619
96 268435456 4d-mdrange-tiling Add 347.7269
96 268435456 4d-mdrange-tiling Triad 339.4963
96 268435456 4d-openmp Set 276.8512
96 268435456 4d-openmp Copy 356.0641
96 268435456 4d-openmp Scale 338.9861
96 268435456 4d-openmp Add 387.2556
96 268435456 4d-openmp Triad 383.6237
96 268435456 4d-openmp-simd Set 276.0331
96 268435456 4d-openmp-simd Copy 339.0350
96 268435456 4d-openmp-simd Scale 338.4796
96 268435456 4d-openmp-simd Add 389.4424
96 268435456 4d-openmp-simd Triad 385.3314
96 254803968 5d-mdrange Set 119.9793
96 254803968 5d-mdrange Copy 114.1768
96 254803968 5d-mdrange Scale 125.1872
96 254803968 5d-mdrange Add 146.0872
96 254803968 5d-mdrange Triad 147.6362
96 429981696 range Set 270.1966
96 429981696 range Copy 389.7121
96 429981696 range Scale 380.6291
96 429981696 range Add 463.8611
96 429981696 range Triad 460.6876
96 429981696 2d-mdrange Set 255.8027
96 429981696 2d-mdrange Copy 321.5880
96 429981696 2d-mdrange Scale 330.8220
96 429981696 2d-mdrange Add 390.1703
96 429981696 2d-mdrange Triad 393.1223
96 438976000 3d-mdrange Set 148.9485
96 438976000 3d-mdrange Copy 147.9066
96 438976000 3d-mdrange Scale 177.0632
96 438976000 3d-mdrange Add 210.6492
96 438976000 3d-mdrange Triad 214.1178
96 429981696 4d-mdrange Set 127.1443
96 429981696 4d-mdrange Copy 119.6833
96 429981696 4d-mdrange Scale 139.5027
96 429981696 4d-mdrange Add 166.9453
96 429981696 4d-mdrange Triad 167.7672
96 429981696 4d-mdrange-tiling Set 255.5474
96 429981696 4d-mdrange-tiling Copy 310.6354
96 429981696 4d-mdrange-tiling Scale 304.4068
96 429981696 4d-mdrange-tiling Add 349.6680
96 429981696 4d-mdrange-tiling Triad 345.4591
96 429981696 4d-openmp Set 267.4541
96 429981696 4d-openmp Copy 352.1333
96 429981696 4d-openmp Scale 337.4387
96 429981696 4d-openmp Add 387.2358
96 429981696 4d-openmp Triad 385.0036
96 429981696 4d-openmp-simd Set 266.5766
96 429981696 4d-openmp-simd Copy 338.6732
96 429981696 4d-openmp-simd Scale 338.1447
96 429981696 4d-openmp-simd Add 389.4391
96 429981696 4d-openmp-simd Triad 387.1052
96 380204032 5d-mdrange Set 124.8622
96 380204032 5d-mdrange Copy 107.9298
96 380204032 5d-mdrange Scale 122.5684
96 380204032 5d-mdrange Add 131.9636
96 380204032 5d-mdrange Triad 134.1076
96 655360000 range Set 263.0105
96 655360000 range Copy 361.6302
96 655360000 range Scale 353.3602
96 655360000 range Add 463.5384
96 655360000 range Triad 462.1705
96 655360000 2d-mdrange Set 246.3329
96 655360000 2d-mdrange Copy 320.3903
96 655360000 2d-mdrange Scale 329.8016
96 655360000 2d-mdrange Add 390.9205
96 655360000 2d-mdrange Triad 394.2258
96 636056000 3d-mdrange Set 164.5450
96 636056000 3d-mdrange Copy 156.2590
96 636056000 3d-mdrange Scale 179.0176
96 636056000 3d-mdrange Add 215.7421
96 636056000 3d-mdrange Triad 218.7525
96 655360000 4d-mdrange Set 113.7132
96 655360000 4d-mdrange Copy 120.5779
96 655360000 4d-mdrange Scale 140.6887
96 655360000 4d-mdrange Add 165.2369
96 655360000 4d-mdrange Triad 166.6764
96 655360000 4d-mdrange-tiling Set 248.5604
96 655360000 4d-mdrange-tiling Copy 315.5507
96 655360000 4d-mdrange-tiling Scale 312.5726
96 655360000 4d-mdrange-tiling Add 357.7432
96 655360000 4d-mdrange-tiling Triad 358.2767
96 655360000 4d-openmp Set 261.7607
96 655360000 4d-openmp Copy 351.7169
96 655360000 4d-openmp Scale 337.4179
96 655360000 4d-openmp Add 387.3749
96 655360000 4d-openmp Triad 386.1002
96 655360000 4d-openmp-simd Set 261.4435
96 655360000 4d-openmp-simd Copy 336.4483
96 655360000 4d-openmp-simd Scale 337.4973
96 655360000 4d-openmp-simd Add 388.4083
96 655360000 4d-openmp-simd Triad 386.9907
96 656356768 5d-mdrange Set 126.7646
96 656356768 5d-mdrange Copy 112.7085
96 656356768 5d-mdrange Scale 123.5140
96 656356768 5d-mdrange Add 128.7351
96 656356768 5d-mdrange Triad 129.0718
96 1358954496 range Set 261.8424
96 1358954496 range Copy 386.3712
96 1358954496 range Scale 377.3864
96 1358954496 range Add 459.1317
96 1358954496 range Triad 458.5164
96 1358954496 2d-mdrange Set 237.5270
96 1358954496 2d-mdrange Copy 314.4454
96 1358954496 2d-mdrange Scale 321.9134
96 1358954496 2d-mdrange Add 377.9224
96 1358954496 2d-mdrange Triad 379.3178
96 1331000000 3d-mdrange Set 179.4786
96 1331000000 3d-mdrange Copy 172.7634
96 1331000000 3d-mdrange Scale 196.9273
96 1331000000 3d-mdrange Add 235.3719
96 1331000000 3d-mdrange Triad 237.5900
96 1358954496 4d-mdrange Set 109.1726
96 1358954496 4d-mdrange Copy 119.7685
96 1358954496 4d-mdrange Scale 132.0548
96 1358954496 4d-mdrange Add 161.8111
96 1358954496 4d-mdrange Triad 164.7875
96 1358954496 4d-mdrange-tiling Set 239.0824
96 1358954496 4d-mdrange-tiling Copy 313.3538
96 1358954496 4d-mdrange-tiling Scale 310.6667
96 1358954496 4d-mdrange-tiling Add 354.3648
96 1358954496 4d-mdrange-tiling Triad 355.0862
96 1358954496 4d-openmp Set 257.1996
96 1358954496 4d-openmp Copy 349.4731
96 1358954496 4d-openmp Scale 336.0403
96 1358954496 4d-openmp Add 387.4830
96 1358954496 4d-openmp Triad 387.7681
96 1358954496 4d-openmp-simd Set 257.2129
96 1358954496 4d-openmp-simd Copy 337.1189
96 1358954496 4d-openmp-simd Scale 337.2676
96 1358954496 4d-openmp-simd Add 389.3382
96 1358954496 4d-openmp-simd Triad 389.0801
96 1453933568 5d-mdrange Set 128.3131
96 1453933568 5d-mdrange Copy 121.0117
96 1453933568 5d-mdrange Scale 129.1123
96 1453933568 5d-mdrange Add 138.2058
96 1453933568 5d-mdrange Triad 140.4744
