nt n policy kernel bw
128 4096 4d-mdrange-tiling Scale 8.9530
128 4096 4d-mdrange-tiling Add 14.6286
128 4096 4d-mdrange-tiling Triad 12.8502
128 4096 4d-openmp Set 4.5260
128 4096 4d-openmp Copy 8.6803
128 4096 4d-openmp Scale 8.9775
128 4096 4d-openmp Add 12.7834
128 4096 4d-openmp Triad 12.4593
128 4096 4d-openmp-simd Set 4.7628
128 4096 4d-openmp-simd Copy 9.5118
128 4096 4d-openmp-simd Scale 8.6345
128 4096 4d-openmp-simd Add 12.9518
128 4096 4d-openmp-simd Triad 12.8167
128 7776 5d-mdrange Set 9.0815
128 7776 5d-mdrange Copy 15.1174
128 7776 5d-mdrange Scale 15.1912
128 7776 5d-mdrange Add 23.5339
128 7776 5d-mdrange Triad 22.2436
128 20736 range Set 12.4916
128 20736 range Copy 30.7485
128 20736 range Scale 20.0469
128 20736 range Add 24.2290
128 20736 range Triad 26.7994
128 20736 2d-mdrange Set 21.8850
128 20736 2d-mdrange Copy 47.8753
128 20736 2d-mdrange Scale 46.2728
128 20736 2d-mdrange Add 71.2986
128 20736 2d-mdrange Triad 67.9869
128 32768 3d-mdrange Set 30.5886
128 32768 3d-mdrange Copy 59.8502
128 32768 3d-mdrange Scale 56.1336
128 32768 3d-mdrange Add 83.3085
128 32768 3d-mdrange Triad 81.0755
128 20736 4d-mdrange Set 20.8402
128 20736 4d-mdrange Copy 40.4605
128 20736 4d-mdrange Scale 38.5338
128 20736 4d-mdrange Add 60.1770
128 20736 4d-mdrange Triad 62.2859
128 20736 4d-mdrange-tiling Set 24.4673
128 20736 4d-mdrange-tiling Copy 45.8254
128 20736 4d-mdrange-tiling Scale 43.2000
128 20736 4d-mdrange-tiling Add 63.9671
128 20736 4d-mdrange-tiling Triad 64.5479
128 20736 4d-openmp Set 23.4636
128 20736 4d-openmp Copy 44.6536
128 20736 4d-openmp Scale 42.7546
128 20736 4d-openmp Add 68.5488
128 20736 4d-openmp Triad 67.3429
128 20736 4d-openmp-simd Set 24.8708
128 20736 4d-openmp-simd Copy 49.2249
128 20736 4d-openmp-simd Scale 44.1779
128 20736 4d-openmp-simd Add 63.2356
128 20736 4d-openmp-simd Triad 61.8216
128 32768 5d-mdrange Set 29.9593
128 32768 5d-mdrange Copy 55.5390
128 32768 5d-mdrange Scale 52.6923
128 32768 5d-mdrange Add 76.2786
128 32768 5d-mdrange Triad 71.8859
128 65536 range Set 55.6569
128 65536 range Copy 113.1150
128 65536 range Scale 106.8885
128 65536 range Add 159.8439
128 65536 range Triad 144.6977
128 65536 2d-mdrange Set 70.5637
128 65536 2d-mdrange Copy 130.5823
128 65536 2d-mdrange Scale 142.4696
128 65536 2d-mdrange Add 197.3481
128 65536 2d-mdrange Triad 185.4792
128 64000 3d-mdrange Set 50.7433
128 64000 3d-mdrange Copy 97.6168
128 64000 3d-mdrange Scale 102.4000
128 64000 3d-mdrange Add 151.0324
128 64000 3d-mdrange Triad 145.7306
128 65536 4d-mdrange Set 49.6015
128 65536 4d-mdrange Copy 94.6368
128 65536 4d-mdrange Scale 84.9737
128 65536 4d-mdrange Add 132.1734
128 65536 4d-mdrange Triad 128.0834
128 65536 4d-mdrange-tiling Set 58.8426
128 65536 4d-mdrange-tiling Copy 123.9452
128 65536 4d-mdrange-tiling Scale 115.7369
128 65536 4d-mdrange-tiling Add 172.4632
128 65536 4d-mdrange-tiling Triad 167.1481
128 65536 4d-openmp Set 75.4371
128 65536 4d-openmp Copy 145.4336
128 65536 4d-openmp Scale 126.7927
128 65536 4d-openmp Add 187.4689
128 65536 4d-openmp Triad 195.3868
128 65536 4d-openmp-simd Set 75.4371
128 65536 4d-openmp-simd Copy 138.8842
128 65536 4d-openmp-simd Scale 136.8898
128 65536 4d-openmp-simd Add 196.8541
128 65536 4d-openmp-simd Triad 203.4753
128 100000 5d-mdrange Set 73.9372
128 100000 5d-mdrange Copy 108.6219
128 100000 5d-mdrange Scale 95.4654
128 100000 5d-mdrange Add 134.5291
128 100000 5d-mdrange Triad 137.2998
128 331776 range Set 250.1610
128 331776 range Copy 480.8348
128 331776 range Scale 239.7659
128 331776 range Add 514.3814
128 331776 range Triad 525.2391
128 331776 2d-mdrange Set 241.0725
128 331776 2d-mdrange Copy 360.3813
128 331776 2d-mdrange Scale 464.4283
128 331776 2d-mdrange Add 540.9391
128 331776 2d-mdrange Triad 419.3062
128 262144 3d-mdrange Set 195.0839
128 262144 3d-mdrange Copy 308.6316
128 262144 3d-mdrange Scale 326.6592
128 262144 3d-mdrange Add 405.3773
128 262144 3d-mdrange Triad 399.7113
128 331776 4d-mdrange Set 114.5042
128 331776 4d-mdrange Copy 268.1018
128 331776 4d-mdrange Scale 185.3497
128 331776 4d-mdrange Add 213.3608
128 331776 4d-mdrange Triad 239.0461
128 331776 4d-mdrange-tiling Set 219.5375
128 331776 4d-mdrange-tiling Copy 433.6941
128 331776 4d-mdrange-tiling Scale 320.9441
128 331776 4d-mdrange-tiling Add 513.0557
128 331776 4d-mdrange-tiling Triad 561.5391
128 331776 4d-openmp Set 354.3669
128 331776 4d-openmp Copy 566.5332
128 331776 4d-openmp Scale 600.4995
128 331776 4d-openmp Add 847.9898
128 331776 4d-openmp Triad 822.5851
128 331776 4d-openmp-simd Set 368.1287
128 331776 4d-openmp-simd Copy 570.1843
128 331776 4d-openmp-simd Scale 599.1440
128 331776 4d-openmp-simd Add 876.9410
128 331776 4d-openmp-simd Triad 886.7065
128 248832 5d-mdrange Set 138.2400
128 248832 5d-mdrange Copy 260.0465
128 248832 5d-mdrange Scale 170.2871
128 248832 5d-mdrange Add 217.0835
128 248832 5d-mdrange Triad 201.6194
128 1048576 range Set 233.0816
128 1048576 range Copy 443.6070
128 1048576 range Scale 314.4156
128 1048576 range Add 492.1929
128 1048576 range Triad 490.2752
128 1048576 2d-mdrange Set 626.4830
128 1048576 2d-mdrange Copy 1137.4384
128 1048576 2d-mdrange Scale 963.6540
128 1048576 2d-mdrange Add 1243.3708
128 1048576 2d-mdrange Triad 1304.6047
128 2097152 3d-mdrange Set 257.5563
128 2097152 3d-mdrange Copy 339.8605
128 2097152 3d-mdrange Scale 322.1741
128 2097152 3d-mdrange Add 502.8639
128 2097152 3d-mdrange Triad 369.4608
128 1048576 4d-mdrange Set 109.5262
128 1048576 4d-mdrange Copy 100.4323
128 1048576 4d-mdrange Scale 137.8232
128 1048576 4d-mdrange Add 162.9911
128 1048576 4d-mdrange Triad 146.3044
128 1048576 4d-mdrange-tiling Set 560.3613
128 1048576 4d-mdrange-tiling Copy 900.5484
128 1048576 4d-mdrange-tiling Scale 850.3404
128 1048576 4d-mdrange-tiling Add 1097.5065
128 1048576 4d-mdrange-tiling Triad 1141.3072
128 1048576 4d-openmp Set 1252.0310
128 1048576 4d-openmp Copy 1868.2869
128 1048576 4d-openmp Scale 1790.5247
128 1048576 4d-openmp Add 2552.3148
128 1048576 4d-openmp Triad 2405.9105
128 1048576 4d-openmp-simd Set 948.9376
128 1048576 4d-openmp-simd Copy 1436.4055
128 1048576 4d-openmp-simd Scale 1491.3081
128 1048576 4d-openmp-simd Add 2013.2659
128 1048576 4d-openmp-simd Triad 1890.7456
128 1048576 5d-mdrange Set 181.4145
128 1048576 5d-mdrange Copy 344.7137
128 1048576 5d-mdrange Scale 311.9021
128 1048576 5d-mdrange Add 400.5383
128 1048576 5d-mdrange Triad 336.2617
128 5308416 range Set 317.6077
128 5308416 range Copy 328.9491
128 5308416 range Scale 275.2614
128 5308416 range Add 233.9884
128 5308416 range Triad 247.0180
128 5308416 2d-mdrange Set 960.7993
128 5308416 2d-mdrange Copy 1132.1602
128 5308416 2d-mdrange Scale 1006.2156
128 5308416 2d-mdrange Add 999.9371
128 5308416 2d-mdrange Triad 960.7993
128 5832000 3d-mdrange Set 279.0598
128 5832000 3d-mdrange Copy 464.4005
128 5832000 3d-mdrange Scale 401.5492
128 5832000 3d-mdrange Add 558.5761
128 5832000 3d-mdrange Triad 496.5870
128 5308416 4d-mdrange Set 244.2616
128 5308416 4d-mdrange Copy 318.1788
128 5308416 4d-mdrange Scale 265.5868
128 5308416 4d-mdrange Add 439.3475
128 5308416 4d-mdrange Triad 343.8000
128 5308416 4d-mdrange-tiling Set 1371.2408
128 5308416 4d-mdrange-tiling Copy 1724.5615
128 5308416 4d-mdrange-tiling Scale 1382.6250
128 5308416 4d-mdrange-tiling Add 1455.5236
128 5308416 4d-mdrange-tiling Triad 1399.8680
128 5308416 4d-openmp Set 1706.2004
128 5308416 4d-openmp Copy 2254.1045
128 5308416 4d-openmp Scale 1545.6716
128 5308416 4d-openmp Add 1533.3010
128 5308416 4d-openmp Triad 1503.4456
128 5308416 4d-openmp-simd Set 1693.9501
128 5308416 4d-openmp-simd Copy 2283.8036
128 5308416 4d-openmp-simd Scale 1590.8345
128 5308416 4d-openmp-simd Add 1537.9283
128 5308416 4d-openmp-simd Triad 1493.9257
128 3200000 5d-mdrange Set 193.4996
128 3200000 5d-mdrange Copy 221.9429
128 3200000 5d-mdrange Scale 232.7590
128 3200000 5d-mdrange Add 316.7925
128 3200000 5d-mdrange Triad 310.1652
128 16777216 range Set 54.1059
128 16777216 range Copy 52.4456
128 16777216 range Scale 56.3743
128 16777216 range Add 54.1575
128 16777216 range Triad 53.9925
128 16777216 2d-mdrange Set 166.0679
128 16777216 2d-mdrange Copy 148.9802
128 16777216 2d-mdrange Scale 146.5843
128 16777216 2d-mdrange Add 128.2179
128 16777216 2d-mdrange Triad 139.0804
128 16777216 3d-mdrange Set 52.1102
128 16777216 3d-mdrange Copy 51.4257
128 16777216 3d-mdrange Scale 43.1648
128 16777216 3d-mdrange Add 43.7775
128 16777216 3d-mdrange Triad 42.0773
128 16777216 4d-mdrange Set 65.5450
128 16777216 4d-mdrange Copy 67.4163
128 16777216 4d-mdrange Scale 58.6164
128 16777216 4d-mdrange Add 52.5658
128 16777216 4d-mdrange Triad 49.8329
128 16777216 4d-mdrange-tiling Set 151.9452
128 16777216 4d-mdrange-tiling Copy 189.1283
128 16777216 4d-mdrange-tiling Scale 197.1326
128 16777216 4d-mdrange-tiling Add 183.3425
128 16777216 4d-mdrange-tiling Triad 164.6783
128 16777216 4d-openmp Set 1353.5471
128 16777216 4d-openmp Copy 1445.0660
128 16777216 4d-openmp Scale 1444.3662
128 16777216 4d-openmp Add 1476.1096
128 16777216 4d-openmp Triad 1479.6898
128 16777216 4d-openmp-simd Set 1757.6968
128 16777216 4d-openmp-simd Copy 1795.7951
128 16777216 4d-openmp-simd Scale 1801.7012
128 16777216 4d-openmp-simd Add 1822.8674
128 16777216 4d-openmp-simd Triad 1817.1090
128 17210368 5d-mdrange Set 358.2601
128 17210368 5d-mdrange Copy 369.1034
128 17210368 5d-mdrange Scale 242.6153
128 17210368 5d-mdrange Add 236.6500
128 17210368 5d-mdrange Triad 240.8574
128 40960000 range Set 73.9811
128 40960000 range Copy 63.1892
128 40960000 range Scale 84.9627
128 40960000 range Add 71.5800
128 40960000 range Triad 69.6723
128 40960000 2d-mdrange Set 420.9931
128 40960000 2d-mdrange Copy 277.7632
128 40960000 2d-mdrange Scale 201.9331
128 40960000 2d-mdrange Add 227.7379
128 40960000 2d-mdrange Triad 215.7654
128 46656000 3d-mdrange Set 99.9216
128 46656000 3d-mdrange Copy 76.0636
128 46656000 3d-mdrange Scale 72.9209
128 46656000 3d-mdrange Add 73.5735
128 46656000 3d-mdrange Triad 68.4778
128 40960000 4d-mdrange Set 71.8924
128 40960000 4d-mdrange Copy 76.0545
128 40960000 4d-mdrange Scale 68.0061
128 40960000 4d-mdrange Add 64.1493
128 40960000 4d-mdrange Triad 47.3529
128 40960000 4d-mdrange-tiling Set 516.4626
128 40960000 4d-mdrange-tiling Copy 342.6934
128 40960000 4d-mdrange-tiling Scale 274.8774
128 40960000 4d-mdrange-tiling Add 288.1058
128 40960000 4d-mdrange-tiling Triad 272.6652
128 40960000 4d-openmp Set 312.8270
128 40960000 4d-openmp Copy 544.9340
128 40960000 4d-openmp Scale 318.9426
128 40960000 4d-openmp Add 438.1237
128 40960000 4d-openmp Triad 400.2981
128 40960000 4d-openmp-simd Set 494.8601
128 40960000 4d-openmp-simd Copy 532.4472
128 40960000 4d-openmp-simd Scale 372.6086
128 40960000 4d-openmp-simd Add 426.0562
128 40960000 4d-openmp-simd Triad 403.0620
128 33554432 5d-mdrange Set 63.5551
128 33554432 5d-mdrange Copy 62.3936
128 33554432 5d-mdrange Scale 61.3787
128 33554432 5d-mdrange Add 57.0304
128 33554432 5d-mdrange Triad 53.7943
128 84934656 range Set 104.6632
128 84934656 range Copy 121.3032
128 84934656 range Scale 121.4071
128 84934656 range Add 136.3447
128 84934656 range Triad 137.5095
128 84934656 2d-mdrange Set 182.0505
128 84934656 2d-mdrange Copy 204.0069
128 84934656 2d-mdrange Scale 200.8593
128 84934656 2d-mdrange Add 214.5608
128 84934656 2d-mdrange Triad 203.0438
128 85184000 3d-mdrange Set 60.7855
128 85184000 3d-mdrange Copy 63.2708
128 85184000 3d-mdrange Scale 61.3391
128 85184000 3d-mdrange Add 63.2838
128 85184000 3d-mdrange Triad 58.0167
128 84934656 4d-mdrange Set 48.8361
128 84934656 4d-mdrange Copy 60.1490
128 84934656 4d-mdrange Scale 50.5003
128 84934656 4d-mdrange Add 53.6917
128 84934656 4d-mdrange Triad 46.1631
128 84934656 4d-mdrange-tiling Set 196.7288
128 84934656 4d-mdrange-tiling Copy 212.3149
128 84934656 4d-mdrange-tiling Scale 197.2537
128 84934656 4d-mdrange-tiling Add 211.5549
128 84934656 4d-mdrange-tiling Triad 205.7754
128 84934656 4d-openmp Set 356.0226
128 84934656 4d-openmp Copy 328.6306
128 84934656 4d-openmp Scale 271.9927
128 84934656 4d-openmp Add 323.0270
128 84934656 4d-openmp Triad 291.1320
128 84934656 4d-openmp-simd Set 356.5531
128 84934656 4d-openmp-simd Copy 329.9039
128 84934656 4d-openmp-simd Scale 270.8893
128 84934656 4d-openmp-simd Add 324.1046
128 84934656 4d-openmp-simd Triad 289.6935
128 102400000 5d-mdrange Set 45.9215
128 102400000 5d-mdrange Copy 46.6490
128 102400000 5d-mdrange Scale 48.6226
128 102400000 5d-mdrange Add 51.0391
128 102400000 5d-mdrange Triad 50.1784
128 157351936 range Set 154.1501
128 157351936 range Copy 191.2134
128 157351936 range Scale 167.1932
128 157351936 range Add 198.0312
128 157351936 range Triad 194.4950
128 157351936 2d-mdrange Set 196.2650
128 157351936 2d-mdrange Copy 237.9955
128 157351936 2d-mdrange Scale 223.8956
128 157351936 2d-mdrange Add 253.1703
128 157351936 2d-mdrange Triad 244.7127
128 157464000 3d-mdrange Set 48.8678
128 157464000 3d-mdrange Copy 56.3998
128 157464000 3d-mdrange Scale 57.6802
128 157464000 3d-mdrange Add 58.0998
128 157464000 3d-mdrange Triad 57.0988
128 157351936 4d-mdrange Set 44.8186
128 157351936 4d-mdrange Copy 55.5389
128 157351936 4d-mdrange Scale 46.8659
128 157351936 4d-mdrange Add 51.1828
128 157351936 4d-mdrange Triad 48.6102
128 157351936 4d-mdrange-tiling Set 202.7304
128 157351936 4d-mdrange-tiling Copy 241.1094
128 157351936 4d-mdrange-tiling Scale 222.6808
128 157351936 4d-mdrange-tiling Add 255.2380
128 157351936 4d-mdrange-tiling Triad 245.4787
128 157351936 4d-openmp Set 221.8588
128 157351936 4d-openmp Copy 257.3322
128 157351936 4d-openmp Scale 237.7789
128 157351936 4d-openmp Add 271.5440
128 157351936 4d-openmp Triad 257.1293
128 157351936 4d-openmp-simd Set 221.7717
128 157351936 4d-openmp-simd Copy 256.7229
128 157351936 4d-openmp-simd Scale 237.4024
128 157351936 4d-openmp-simd Add 270.3395
128 157351936 4d-openmp-simd Triad 257.1458
128 164916224 5d-mdrange Set 46.7740
128 164916224 5d-mdrange Copy 47.3248
128 164916224 5d-mdrange Scale 48.8021
128 164916224 5d-mdrange Add 52.1847
128 164916224 5d-mdrange Triad 51.7625
128 268435456 range Set 183.0877
128 268435456 range Copy 230.1041
128 268435456 range Scale 221.2245
128 268435456 range Add 250.2757
128 268435456 range Triad 243.1248
128 268435456 2d-mdrange Set 178.3599
128 268435456 2d-mdrange Copy 225.7035
128 268435456 2d-mdrange Scale 220.1437
128 268435456 2d-mdrange Add 247.3798
128 268435456 2d-mdrange Triad 243.8655
128 262144000 3d-mdrange Set 44.6335
128 262144000 3d-mdrange Copy 53.2593
128 262144000 3d-mdrange Scale 51.9862
128 262144000 3d-mdrange Add 55.5188
128 262144000 3d-mdrange Triad 56.2388
128 268435456 4d-mdrange Set 39.2703
128 268435456 4d-mdrange Copy 47.4402
128 268435456 4d-mdrange Scale 48.3060
128 268435456 4d-mdrange Add 49.8571
128 268435456 4d-mdrange Triad 49.7149
128 268435456 4d-mdrange-tiling Set 187.2541
128 268435456 4d-mdrange-tiling Copy 228.6162
128 268435456 4d-mdrange-tiling Scale 221.5247
128 268435456 4d-mdrange-tiling Add 250.7003
128 268435456 4d-mdrange-tiling Triad 242.6558
128 268435456 4d-openmp Set 191.4428
128 268435456 4d-openmp Copy 236.7389
128 268435456 4d-openmp Scale 226.6769
128 268435456 4d-openmp Add 256.9982
128 268435456 4d-openmp Triad 249.6484
128 268435456 4d-openmp-simd Set 191.9633
128 268435456 4d-openmp-simd Copy 237.5088
128 268435456 4d-openmp-simd Scale 226.3226
128 268435456 4d-openmp-simd Add 257.4270
128 268435456 4d-openmp-simd Triad 250.1764
128 254803968 5d-mdrange Set 41.6438
128 254803968 5d-mdrange Copy 45.2094
128 254803968 5d-mdrange Scale 45.8685
128 254803968 5d-mdrange Add 47.1377
128 254803968 5d-mdrange Triad 49.4829
128 429981696 range Set 169.3921
128 429981696 range Copy 215.4417
128 429981696 range Scale 215.9340
128 429981696 range Add 240.4447
128 429981696 range Triad 239.1315
128 429981696 2d-mdrange Set 165.7472
128 429981696 2d-mdrange Copy 214.6778
128 429981696 2d-mdrange Scale 216.6971
128 429981696 2d-mdrange Add 240.3091
128 429981696 2d-mdrange Triad 239.6835
128 438976000 3d-mdrange Set 45.7761
128 438976000 3d-mdrange Copy 54.3905
128 438976000 3d-mdrange Scale 54.7964
128 438976000 3d-mdrange Add 59.1450
128 438976000 3d-mdrange Triad 58.4828
128 429981696 4d-mdrange Set 45.1037
128 429981696 4d-mdrange Copy 48.1689
128 429981696 4d-mdrange Scale 52.1842
128 429981696 4d-mdrange Add 55.1037
128 429981696 4d-mdrange Triad 55.7869
128 429981696 4d-mdrange-tiling Set 166.1005
128 429981696 4d-mdrange-tiling Copy 214.4290
128 429981696 4d-mdrange-tiling Scale 215.4987
128 429981696 4d-mdrange-tiling Add 240.0682
128 429981696 4d-mdrange-tiling Triad 238.3596
128 429981696 4d-openmp Set 171.8311
128 429981696 4d-openmp Copy 218.6016
128 429981696 4d-openmp Scale 219.3316
128 429981696 4d-openmp Add 243.6926
128 429981696 4d-openmp Triad 243.7866
128 429981696 4d-openmp-simd Set 173.9575
128 429981696 4d-openmp-simd Copy 221.6809
128 429981696 4d-openmp-simd Scale 219.7815
128 429981696 4d-openmp-simd Add 245.2322
128 429981696 4d-openmp-simd Triad 243.6469
128 380204032 5d-mdrange Set 42.4211
128 380204032 5d-mdrange Copy 49.6007
128 380204032 5d-mdrange Scale 50.1573
128 380204032 5d-mdrange Add 54.3417
128 380204032 5d-mdrange Triad 53.2145
128 655360000 range Set 162.7334
128 655360000 range Copy 209.9202
128 655360000 range Scale 209.8259
128 655360000 range Add 235.5784
128 655360000 range Triad 236.5420
128 655360000 2d-mdrange Set 158.7754
128 655360000 2d-mdrange Copy 207.3279
128 655360000 2d-mdrange Scale 212.7944
128 655360000 2d-mdrange Add 236.0650
128 655360000 2d-mdrange Triad 232.4853
128 636056000 3d-mdrange Set 44.9262
128 636056000 3d-mdrange Copy 54.6462
128 636056000 3d-mdrange Scale 55.0292
128 636056000 3d-mdrange Add 59.6281
128 636056000 3d-mdrange Triad 58.5793
128 655360000 4d-mdrange Set 42.4345
128 655360000 4d-mdrange Copy 48.0039
128 655360000 4d-mdrange Scale 49.9993
128 655360000 4d-mdrange Add 50.4764
128 655360000 4d-mdrange Triad 51.0151
128 655360000 4d-mdrange-tiling Set 159.7895
128 655360000 4d-mdrange-tiling Copy 209.1118
128 655360000 4d-mdrange-tiling Scale 212.3644
128 655360000 4d-mdrange-tiling Add 237.6256
128 655360000 4d-mdrange-tiling Triad 236.4503
128 655360000 4d-openmp Set 166.6895
128 655360000 4d-openmp Copy 212.5986
128 655360000 4d-openmp Scale 215.7374
128 655360000 4d-openmp Add 241.5382
128 655360000 4d-openmp Triad 243.0696
128 655360000 4d-openmp-simd Set 166.5413
128 655360000 4d-openmp-simd Copy 213.1584
128 655360000 4d-openmp-simd Scale 215.8297
128 655360000 4d-openmp-simd Add 241.5584
128 655360000 4d-openmp-simd Triad 242.8330
128 656356768 5d-mdrange Set 40.6736
128 656356768 5d-mdrange Copy 50.6303
128 656356768 5d-mdrange Scale 50.8021
128 656356768 5d-mdrange Add 52.8996
128 656356768 5d-mdrange Triad 53.8945
128 1358954496 range Set 161.9923
128 1358954496 range Copy 213.7604
128 1358954496 range Scale 213.5120
128 1358954496 range Add 241.0630
128 1358954496 range Triad 241.7544
128 1358954496 2d-mdrange Set 160.1685
128 1358954496 2d-mdrange Copy 212.7452
128 1358954496 2d-mdrange Scale 212.7719
128 1358954496 2d-mdrange Add 239.8630
128 1358954496 2d-mdrange Triad 241.1390
128 1331000000 3d-mdrange Set 46.9736
128 1331000000 3d-mdrange Copy 56.8685
128 1331000000 3d-mdrange Scale 58.6831
128 1331000000 3d-mdrange Add 62.7829
128 1331000000 3d-mdrange Triad 62.0547
128 1358954496 4d-mdrange Set 41.9775
128 1358954496 4d-mdrange Copy 51.0294
128 1358954496 4d-mdrange Scale 49.7571
128 1358954496 4d-mdrange Add 52.0585
128 1358954496 4d-mdrange Triad 52.4993
128 1358954496 4d-mdrange-tiling Set 157.7390
128 1358954496 4d-mdrange-tiling Copy 209.7437
128 1358954496 4d-mdrange-tiling Scale 211.9133
128 1358954496 4d-mdrange-tiling Add 238.1548
128 1358954496 4d-mdrange-tiling Triad 240.7072
128 1358954496 4d-openmp Set 162.1968
128 1358954496 4d-openmp Copy 214.3863
128 1358954496 4d-openmp Scale 215.5802
128 1358954496 4d-openmp Add 242.0092
128 1358954496 4d-openmp Triad 242.8526
128 1358954496 4d-openmp-simd Set 162.3456
128 1358954496 4d-openmp-simd Copy 214.3743
128 1358954496 4d-openmp-simd Scale 215.5057
128 1358954496 4d-openmp-simd Add 242.1824
128 1358954496 4d-openmp-simd Triad 242.8734
128 1453933568 5d-mdrange Set 42.0249
128 1453933568 5d-mdrange Copy 50.7810
128 1453933568 5d-mdrange Scale 52.1470
128 1453933568 5d-mdrange Add 55.8026
128 1453933568 5d-mdrange Triad 54.3310
