nt n policy kernel bw
96 380204032 5d-mdrange Set 115.7677
96 380204032 5d-mdrange Copy 99.2606
96 380204032 5d-mdrange Scale 111.7233
96 380204032 5d-mdrange Add 125.1709
96 380204032 5d-mdrange Triad 125.4294
96 655360000 range Set 243.7881
96 655360000 range Copy 334.4675
96 655360000 range Scale 330.3265
96 655360000 range Add 426.6045
96 655360000 range Triad 425.9075
96 655360000 2d-mdrange Set 229.1048
96 655360000 2d-mdrange Copy 298.8048
96 655360000 2d-mdrange Scale 311.3400
96 655360000 2d-mdrange Add 366.0097
96 655360000 2d-mdrange Triad 368.3450
96 636056000 3d-mdrange Set 151.2340
96 636056000 3d-mdrange Copy 144.2770
96 636056000 3d-mdrange Scale 167.0992
96 636056000 3d-mdrange Add 198.5034
96 636056000 3d-mdrange Triad 199.6119
96 655360000 4d-mdrange Set 100.9446
96 655360000 4d-mdrange Copy 103.8646
96 655360000 4d-mdrange Scale 124.0175
96 655360000 4d-mdrange Add 142.9620
96 655360000 4d-mdrange Triad 143.6648
96 656356768 5d-mdrange Set 118.0872
96 656356768 5d-mdrange Copy 107.3547
96 656356768 5d-mdrange Scale 116.3531
96 656356768 5d-mdrange Add 124.3104
96 656356768 5d-mdrange Triad 124.2503
96 1358954496 range Set 236.6358
96 1358954496 range Copy 350.8818
96 1358954496 range Scale 342.7317
96 1358954496 range Add 419.9039
96 1358954496 range Triad 418.9024
96 1358954496 2d-mdrange Set 224.9910
96 1358954496 2d-mdrange Copy 295.5726
96 1358954496 2d-mdrange Scale 302.4228
96 1358954496 2d-mdrange Add 356.2710
96 1358954496 2d-mdrange Triad 354.9645
96 1331000000 3d-mdrange Set 164.8919
96 1331000000 3d-mdrange Copy 158.8363
96 1331000000 3d-mdrange Scale 179.3324
96 1331000000 3d-mdrange Add 213.5020
96 1331000000 3d-mdrange Triad 215.4537
96 1358954496 4d-mdrange Set 109.5066
96 1358954496 4d-mdrange Copy 117.4076
96 1358954496 4d-mdrange Scale 125.8793
96 1358954496 4d-mdrange Add 154.1729
96 1358954496 4d-mdrange Triad 157.6514
96 1453933568 5d-mdrange Set 112.2770
96 1453933568 5d-mdrange Copy 106.8800
96 1453933568 5d-mdrange Scale 116.2264
96 1453933568 5d-mdrange Add 125.4520
96 1453933568 5d-mdrange Triad 127.6479
