nt n factor policy kernel bw
96 1048576 64 2d-mdrange Copy 282.3449
96 1048576 64 2d-mdrange Scale 195.3360
96 1048576 64 2d-mdrange Add 239.8984
96 1048576 64 2d-mdrange Triad 227.6152
96 2097152 64 3d-mdrange Set 64.1829
96 2097152 64 3d-mdrange Copy 137.1410
96 2097152 64 3d-mdrange Scale 49.7572
96 2097152 64 3d-mdrange Add 43.5349
96 2097152 64 3d-mdrange Triad 74.0889
96 1048576 64 4d-mdrange Set 14.2131
96 1048576 64 4d-mdrange Copy 30.4908
96 1048576 64 4d-mdrange Scale 12.0969
96 1048576 64 4d-mdrange Add 18.9051
96 1048576 64 4d-mdrange Triad 21.0819
96 5308416 1 2d-mdrange Set 940.6873
96 5308416 1 2d-mdrange Copy 1742.4996
96 5308416 1 2d-mdrange Scale 1376.6639
96 5308416 1 2d-mdrange Add 1928.1420
96 5308416 1 2d-mdrange Triad 1664.9066
96 5832000 1 3d-mdrange Set 1025.9026
96 5832000 1 3d-mdrange Copy 1436.7186
96 5832000 1 3d-mdrange Scale 1414.0753
96 5832000 1 3d-mdrange Add 2094.4514
96 5832000 1 3d-mdrange Triad 1648.4666
96 5308416 1 4d-mdrange Set 762.5528
96 5308416 1 4d-mdrange Copy 1052.5132
96 5308416 1 4d-mdrange Scale 812.0026
96 5308416 1 4d-mdrange Add 866.8984
96 5308416 1 4d-mdrange Triad 849.3182
96 5308416 2 2d-mdrange Set 921.6000
96 5308416 2 2d-mdrange Copy 1657.2616
96 5308416 2 2d-mdrange Scale 1331.4312
96 5308416 2 2d-mdrange Add 1856.5764
96 5308416 2 2d-mdrange Triad 1734.8473
96 5832000 2 3d-mdrange Set 519.7977
96 5832000 2 3d-mdrange Copy 790.6189
96 5832000 2 3d-mdrange Scale 580.6596
96 5832000 2 3d-mdrange Add 741.6388
96 5832000 2 3d-mdrange Triad 761.1879
96 5308416 2 4d-mdrange Set 443.3748
96 5308416 2 4d-mdrange Copy 545.6316
96 5308416 2 4d-mdrange Scale 484.2147
96 5308416 2 4d-mdrange Add 544.6741
96 5308416 2 4d-mdrange Triad 575.3289
96 5308416 4 2d-mdrange Set 907.8871
96 5308416 4 2d-mdrange Copy 1318.3903
96 5308416 4 2d-mdrange Scale 1129.6004
96 5308416 4 2d-mdrange Add 1415.4046
96 5308416 4 2d-mdrange Triad 1328.1693
96 5832000 4 3d-mdrange Set 385.5549
96 5832000 4 3d-mdrange Copy 554.9793
96 5832000 4 3d-mdrange Scale 393.0681
96 5832000 4 3d-mdrange Add 488.0386
96 5832000 4 3d-mdrange Triad 479.5987
96 5308416 4 4d-mdrange Set 265.6931
96 5308416 4 4d-mdrange Copy 349.5915
96 5308416 4 4d-mdrange Scale 208.0447
96 5308416 4 4d-mdrange Add 329.7298
96 5308416 4 4d-mdrange Triad 319.5531
96 5308416 8 2d-mdrange Set 742.7215
96 5308416 8 2d-mdrange Copy 1005.7866
96 5308416 8 2d-mdrange Scale 889.0144
96 5308416 8 2d-mdrange Add 1047.8257
96 5308416 8 2d-mdrange Triad 1002.8178
96 5832000 8 3d-mdrange Set 320.2944
96 5832000 8 3d-mdrange Copy 284.3136
96 5832000 8 3d-mdrange Scale 186.8347
96 5832000 8 3d-mdrange Add 261.5814
96 5832000 8 3d-mdrange Triad 258.4882
96 5308416 8 4d-mdrange Set 133.2455
96 5308416 8 4d-mdrange Copy 200.4008
96 5308416 8 4d-mdrange Scale 103.1019
96 5308416 8 4d-mdrange Add 187.4295
96 5308416 8 4d-mdrange Triad 173.2260
96 5308416 16 2d-mdrange Set 548.3193
96 5308416 16 2d-mdrange Copy 667.9353
96 5308416 16 2d-mdrange Scale 579.3238
96 5308416 16 2d-mdrange Add 712.9577
96 5308416 16 2d-mdrange Triad 648.0198
96 5832000 16 3d-mdrange Set 158.1726
96 5832000 16 3d-mdrange Copy 255.5870
96 5832000 16 3d-mdrange Scale 149.3632
96 5832000 16 3d-mdrange Add 202.3545
96 5832000 16 3d-mdrange Triad 224.8269
96 5308416 16 4d-mdrange Set 68.2877
96 5308416 16 4d-mdrange Copy 101.7171
96 5308416 16 4d-mdrange Scale 53.2095
96 5308416 16 4d-mdrange Add 81.2953
96 5308416 16 4d-mdrange Triad 80.2265
96 5308416 32 2d-mdrange Set 278.5199
96 5308416 32 2d-mdrange Copy 483.0416
96 5308416 32 2d-mdrange Scale 312.9132
96 5308416 32 2d-mdrange Add 421.7687
96 5308416 32 2d-mdrange Triad 398.6058
96 5832000 32 3d-mdrange Set 84.7505
96 5832000 32 3d-mdrange Copy 194.4162
96 5832000 32 3d-mdrange Scale 85.1353
96 5832000 32 3d-mdrange Add 119.4253
96 5832000 32 3d-mdrange Triad 118.3671
96 5308416 32 4d-mdrange Set 24.3035
96 5308416 32 4d-mdrange Copy 61.1009
96 5308416 32 4d-mdrange Scale 15.9253
96 5308416 32 4d-mdrange Add 25.5825
96 5308416 32 4d-mdrange Triad 24.8223
96 5308416 64 2d-mdrange Set 398.5559
96 5308416 64 2d-mdrange Copy 453.0863
96 5308416 64 2d-mdrange Scale 314.7722
96 5308416 64 2d-mdrange Add 384.5865
96 5308416 64 2d-mdrange Triad 343.0982
96 5832000 64 3d-mdrange Set 41.6180
96 5832000 64 3d-mdrange Copy 82.4494
96 5832000 64 3d-mdrange Scale 32.3941
96 5832000 64 3d-mdrange Add 37.6010
96 5832000 64 3d-mdrange Triad 35.9551
96 5308416 64 4d-mdrange Set 29.3671
96 5308416 64 4d-mdrange Copy 62.3667
96 5308416 64 4d-mdrange Scale 15.8332
96 5308416 64 4d-mdrange Add 23.9599
96 5308416 64 4d-mdrange Triad 26.2635
96 16777216 1 2d-mdrange Set 939.8013
96 16777216 1 2d-mdrange Copy 817.4712
96 16777216 1 2d-mdrange Scale 824.0662
96 16777216 1 2d-mdrange Add 672.0777
96 16777216 1 2d-mdrange Triad 696.2439
96 16777216 1 3d-mdrange Set 900.8506
96 16777216 1 3d-mdrange Copy 834.3916
96 16777216 1 3d-mdrange Scale 887.5924
96 16777216 1 3d-mdrange Add 712.7627
96 16777216 1 3d-mdrange Triad 797.6284
96 16777216 1 4d-mdrange Set 683.7482
96 16777216 1 4d-mdrange Copy 464.2156
96 16777216 1 4d-mdrange Scale 425.9805
96 16777216 1 4d-mdrange Add 411.4962
96 16777216 1 4d-mdrange Triad 442.5047
96 16777216 2 2d-mdrange Set 784.2157
96 16777216 2 2d-mdrange Copy 705.9725
96 16777216 2 2d-mdrange Scale 677.9204
96 16777216 2 2d-mdrange Add 553.7797
96 16777216 2 2d-mdrange Triad 593.0702
96 16777216 2 3d-mdrange Set 470.2859
96 16777216 2 3d-mdrange Copy 395.3074
96 16777216 2 3d-mdrange Scale 424.1551
96 16777216 2 3d-mdrange Add 294.4523
96 16777216 2 3d-mdrange Triad 323.4037
96 16777216 2 4d-mdrange Set 306.6243
96 16777216 2 4d-mdrange Copy 194.1229
96 16777216 2 4d-mdrange Scale 204.9498
96 16777216 2 4d-mdrange Add 178.6688
96 16777216 2 4d-mdrange Triad 202.8169
96 16777216 4 2d-mdrange Set 663.6688
96 16777216 4 2d-mdrange Copy 569.0495
96 16777216 4 2d-mdrange Scale 501.4917
96 16777216 4 2d-mdrange Add 426.8550
96 16777216 4 2d-mdrange Triad 480.2426
96 16777216 4 3d-mdrange Set 396.9588
96 16777216 4 3d-mdrange Copy 300.7906
96 16777216 4 3d-mdrange Scale 268.9165
96 16777216 4 3d-mdrange Add 261.5475
96 16777216 4 3d-mdrange Triad 265.6953
96 16777216 4 4d-mdrange Set 236.9508
96 16777216 4 4d-mdrange Copy 130.8736
96 16777216 4 4d-mdrange Scale 134.6787
96 16777216 4 4d-mdrange Add 141.0757
96 16777216 4 4d-mdrange Triad 154.6902
96 16777216 8 2d-mdrange Set 528.8952
96 16777216 8 2d-mdrange Copy 413.5031
96 16777216 8 2d-mdrange Scale 425.2584
96 16777216 8 2d-mdrange Add 392.2610
96 16777216 8 2d-mdrange Triad 402.4954
96 16777216 8 3d-mdrange Set 314.3221
96 16777216 8 3d-mdrange Copy 299.9229
96 16777216 8 3d-mdrange Scale 250.1355
96 16777216 8 3d-mdrange Add 237.7927
96 16777216 8 3d-mdrange Triad 237.0154
96 16777216 8 4d-mdrange Set 159.5501
96 16777216 8 4d-mdrange Copy 134.7487
96 16777216 8 4d-mdrange Scale 124.2556
96 16777216 8 4d-mdrange Add 133.4202
96 16777216 8 4d-mdrange Triad 136.2664
96 16777216 16 2d-mdrange Set 329.1441
96 16777216 16 2d-mdrange Copy 284.1946
96 16777216 16 2d-mdrange Scale 257.5807
96 16777216 16 2d-mdrange Add 275.2463
96 16777216 16 2d-mdrange Triad 297.2281
96 16777216 16 3d-mdrange Set 275.3201
96 16777216 16 3d-mdrange Copy 206.6858
96 16777216 16 3d-mdrange Scale 180.8069
96 16777216 16 3d-mdrange Add 191.2936
96 16777216 16 3d-mdrange Triad 189.9445
96 16777216 16 4d-mdrange Set 79.5861
96 16777216 16 4d-mdrange Copy 96.5652
96 16777216 16 4d-mdrange Scale 64.4293
96 16777216 16 4d-mdrange Add 88.2249
96 16777216 16 4d-mdrange Triad 87.4510
96 16777216 32 2d-mdrange Set 272.2679
96 16777216 32 2d-mdrange Copy 214.5745
96 16777216 32 2d-mdrange Scale 234.3545
96 16777216 32 2d-mdrange Add 238.1582
96 16777216 32 2d-mdrange Triad 256.3831
96 16777216 32 3d-mdrange Set 143.5665
96 16777216 32 3d-mdrange Copy 154.4247
96 16777216 32 3d-mdrange Scale 113.1741
96 16777216 32 3d-mdrange Add 136.0347
96 16777216 32 3d-mdrange Triad 135.1395
96 16777216 32 4d-mdrange Set 33.5139
96 16777216 32 4d-mdrange Copy 54.7888
96 16777216 32 4d-mdrange Scale 32.8594
96 16777216 32 4d-mdrange Add 47.9351
96 16777216 32 4d-mdrange Triad 48.5274
96 16777216 64 2d-mdrange Set 191.2269
96 16777216 64 2d-mdrange Copy 167.0001
96 16777216 64 2d-mdrange Scale 174.0513
96 16777216 64 2d-mdrange Add 177.8153
96 16777216 64 2d-mdrange Triad 189.7830
96 16777216 64 3d-mdrange Set 46.6511
96 16777216 64 3d-mdrange Copy 70.0112
96 16777216 64 3d-mdrange Scale 55.0594
96 16777216 64 3d-mdrange Add 78.2262
96 16777216 64 3d-mdrange Triad 75.2757
96 16777216 64 4d-mdrange Set 17.9310
96 16777216 64 4d-mdrange Copy 26.3681
96 16777216 64 4d-mdrange Scale 15.8839
96 16777216 64 4d-mdrange Add 22.8350
96 16777216 64 4d-mdrange Triad 22.4667
96 40960000 1 2d-mdrange Set 470.6234
96 40960000 1 2d-mdrange Copy 396.0312
96 40960000 1 2d-mdrange Scale 423.9474
96 40960000 1 2d-mdrange Add 412.4656
96 40960000 1 2d-mdrange Triad 437.5289
96 46656000 1 3d-mdrange Set 401.0827
96 46656000 1 3d-mdrange Copy 375.4223
96 46656000 1 3d-mdrange Scale 392.7345
96 46656000 1 3d-mdrange Add 396.8247
96 46656000 1 3d-mdrange Triad 402.6838
96 40960000 1 4d-mdrange Set 420.6910
96 40960000 1 4d-mdrange Copy 332.2816
96 40960000 1 4d-mdrange Scale 327.5143
96 40960000 1 4d-mdrange Add 357.9007
96 40960000 1 4d-mdrange Triad 354.2236
96 40960000 2 2d-mdrange Set 458.3822
96 40960000 2 2d-mdrange Copy 381.7684
96 40960000 2 2d-mdrange Scale 411.8984
96 40960000 2 2d-mdrange Add 403.2078
96 40960000 2 2d-mdrange Triad 418.4864
96 46656000 2 3d-mdrange Set 313.9831
96 46656000 2 3d-mdrange Copy 273.6427
96 46656000 2 3d-mdrange Scale 284.8761
96 46656000 2 3d-mdrange Add 312.1524
96 46656000 2 3d-mdrange Triad 317.5418
96 40960000 2 4d-mdrange Set 254.3167
96 40960000 2 4d-mdrange Copy 182.0549
96 40960000 2 4d-mdrange Scale 193.4012
96 40960000 2 4d-mdrange Add 192.6927
96 40960000 2 4d-mdrange Triad 199.2625
96 40960000 4 2d-mdrange Set 454.6817
96 40960000 4 2d-mdrange Copy 361.9354
96 40960000 4 2d-mdrange Scale 405.2256
96 40960000 4 2d-mdrange Add 402.2221
96 40960000 4 2d-mdrange Triad 414.1116
96 46656000 4 3d-mdrange Set 279.3053
96 46656000 4 3d-mdrange Copy 223.7183
96 46656000 4 3d-mdrange Scale 244.3126
96 46656000 4 3d-mdrange Add 241.1199
96 46656000 4 3d-mdrange Triad 250.5475
96 40960000 4 4d-mdrange Set 167.2519
96 40960000 4 4d-mdrange Copy 127.8768
96 40960000 4 4d-mdrange Scale 142.5574
96 40960000 4 4d-mdrange Add 160.7553
96 40960000 4 4d-mdrange Triad 153.4373
96 40960000 8 2d-mdrange Set 438.9222
96 40960000 8 2d-mdrange Copy 343.3739
96 40960000 8 2d-mdrange Scale 360.8459
96 40960000 8 2d-mdrange Add 341.7832
96 40960000 8 2d-mdrange Triad 378.2439
96 46656000 8 3d-mdrange Set 261.0383
96 46656000 8 3d-mdrange Copy 191.3988
96 46656000 8 3d-mdrange Scale 205.6386
96 46656000 8 3d-mdrange Add 206.8809
96 46656000 8 3d-mdrange Triad 189.3875
96 40960000 8 4d-mdrange Set 153.3017
96 40960000 8 4d-mdrange Copy 107.1718
96 40960000 8 4d-mdrange Scale 125.0665
96 40960000 8 4d-mdrange Add 134.6458
96 40960000 8 4d-mdrange Triad 140.4052
96 40960000 16 2d-mdrange Set 376.5376
96 40960000 16 2d-mdrange Copy 272.4692
96 40960000 16 2d-mdrange Scale 297.4875
96 40960000 16 2d-mdrange Add 308.8077
96 40960000 16 2d-mdrange Triad 319.6471
96 46656000 16 3d-mdrange Set 201.2975
96 46656000 16 3d-mdrange Copy 155.2131
96 46656000 16 3d-mdrange Scale 150.2554
96 46656000 16 3d-mdrange Add 176.1276
96 46656000 16 3d-mdrange Triad 182.9810
96 40960000 16 4d-mdrange Set 98.7940
96 40960000 16 4d-mdrange Copy 98.3828
96 40960000 16 4d-mdrange Scale 77.2457
96 40960000 16 4d-mdrange Add 98.6674
96 40960000 16 4d-mdrange Triad 103.9900
96 40960000 32 2d-mdrange Set 258.1157
96 40960000 32 2d-mdrange Copy 170.3858
96 40960000 32 2d-mdrange Scale 188.9642
96 40960000 32 2d-mdrange Add 204.9517
96 40960000 32 2d-mdrange Triad 207.3477
96 46656000 32 3d-mdrange Set 146.6888
96 46656000 32 3d-mdrange Copy 119.2711
96 46656000 32 3d-mdrange Scale 111.7960
96 46656000 32 3d-mdrange Add 133.2196
96 46656000 32 3d-mdrange Triad 131.7504
96 40960000 32 4d-mdrange Set 35.3602
96 40960000 32 4d-mdrange Copy 53.0377
96 40960000 32 4d-mdrange Scale 34.3424
96 40960000 32 4d-mdrange Add 47.8478
96 40960000 32 4d-mdrange Triad 49.0267
96 40960000 64 2d-mdrange Set 201.3151
96 40960000 64 2d-mdrange Copy 128.6419
96 40960000 64 2d-mdrange Scale 147.8844
96 40960000 64 2d-mdrange Add 150.4946
96 40960000 64 2d-mdrange Triad 151.2253
96 46656000 64 3d-mdrange Set 46.9271
96 46656000 64 3d-mdrange Copy 80.6762
96 46656000 64 3d-mdrange Scale 74.8040
96 46656000 64 3d-mdrange Add 93.4660
96 46656000 64 3d-mdrange Triad 96.6114
96 40960000 64 4d-mdrange Set 16.5532
96 40960000 64 4d-mdrange Copy 24.7937
96 40960000 64 4d-mdrange Scale 16.4476
96 40960000 64 4d-mdrange Add 23.7877
96 40960000 64 4d-mdrange Triad 23.4910
96 84934656 1 2d-mdrange Set 325.8965
96 84934656 1 2d-mdrange Copy 331.2871
96 84934656 1 2d-mdrange Scale 352.9614
96 84934656 1 2d-mdrange Add 398.9129
96 84934656 1 2d-mdrange Triad 404.8173
96 85184000 1 3d-mdrange Set 309.2903
96 85184000 1 3d-mdrange Copy 346.4733
96 85184000 1 3d-mdrange Scale 344.3736
96 85184000 1 3d-mdrange Add 378.7612
96 85184000 1 3d-mdrange Triad 389.6759
96 84934656 1 4d-mdrange Set 321.1011
96 84934656 1 4d-mdrange Copy 298.1255
96 84934656 1 4d-mdrange Scale 312.2652
96 84934656 1 4d-mdrange Add 351.9424
96 84934656 1 4d-mdrange Triad 351.7410
96 84934656 2 2d-mdrange Set 329.3870
96 84934656 2 2d-mdrange Copy 325.4026
96 84934656 2 2d-mdrange Scale 347.7774
96 84934656 2 2d-mdrange Add 398.2379
96 84934656 2 2d-mdrange Triad 402.4595
96 85184000 2 3d-mdrange Set 267.5573
96 85184000 2 3d-mdrange Copy 271.2345
96 85184000 2 3d-mdrange Scale 293.0517
96 85184000 2 3d-mdrange Add 328.9900
96 85184000 2 3d-mdrange Triad 335.2888
96 84934656 2 4d-mdrange Set 226.7493
96 84934656 2 4d-mdrange Copy 187.1658
96 84934656 2 4d-mdrange Scale 207.8739
96 84934656 2 4d-mdrange Add 216.9104
96 84934656 2 4d-mdrange Triad 221.3532
96 84934656 4 2d-mdrange Set 315.0619
96 84934656 4 2d-mdrange Copy 315.9115
96 84934656 4 2d-mdrange Scale 343.5112
96 84934656 4 2d-mdrange Add 383.2793
96 84934656 4 2d-mdrange Triad 388.9282
96 85184000 4 3d-mdrange Set 245.3509
96 85184000 4 3d-mdrange Copy 239.9823
96 85184000 4 3d-mdrange Scale 268.0782
96 85184000 4 3d-mdrange Add 294.0442
96 85184000 4 3d-mdrange Triad 290.6529
96 84934656 4 4d-mdrange Set 171.7944
96 84934656 4 4d-mdrange Copy 132.5051
96 84934656 4 4d-mdrange Scale 159.8630
96 84934656 4 4d-mdrange Add 166.4863
96 84934656 4 4d-mdrange Triad 155.6143
96 84934656 8 2d-mdrange Set 310.1824
96 84934656 8 2d-mdrange Copy 298.4718
96 84934656 8 2d-mdrange Scale 333.2440
96 84934656 8 2d-mdrange Add 362.6466
96 84934656 8 2d-mdrange Triad 373.9513
96 85184000 8 3d-mdrange Set 229.2471
96 85184000 8 3d-mdrange Copy 210.4629
96 85184000 8 3d-mdrange Scale 224.0089
96 85184000 8 3d-mdrange Add 247.1390
96 85184000 8 3d-mdrange Triad 222.1598
96 84934656 8 4d-mdrange Set 158.1163
96 84934656 8 4d-mdrange Copy 128.8905
96 84934656 8 4d-mdrange Scale 139.3468
96 84934656 8 4d-mdrange Add 154.5855
96 84934656 8 4d-mdrange Triad 157.4023
96 84934656 16 2d-mdrange Set 274.8230
96 84934656 16 2d-mdrange Copy 266.1703
96 84934656 16 2d-mdrange Scale 308.2952
96 84934656 16 2d-mdrange Add 323.5449
96 84934656 16 2d-mdrange Triad 327.1288
96 85184000 16 3d-mdrange Set 195.3515
96 85184000 16 3d-mdrange Copy 156.1525
96 85184000 16 3d-mdrange Scale 162.4807
96 85184000 16 3d-mdrange Add 195.0350
96 85184000 16 3d-mdrange Triad 194.8636
96 84934656 16 4d-mdrange Set 77.1277
96 84934656 16 4d-mdrange Copy 109.4357
96 84934656 16 4d-mdrange Scale 89.5980
96 84934656 16 4d-mdrange Add 109.4695
96 84934656 16 4d-mdrange Triad 109.9944
96 84934656 32 2d-mdrange Set 198.3118
96 84934656 32 2d-mdrange Copy 164.7027
96 84934656 32 2d-mdrange Scale 205.5807
96 84934656 32 2d-mdrange Add 225.5426
96 84934656 32 2d-mdrange Triad 233.7491
96 85184000 32 3d-mdrange Set 150.3215
96 85184000 32 3d-mdrange Copy 120.9846
96 85184000 32 3d-mdrange Scale 120.3404
96 85184000 32 3d-mdrange Add 144.9829
96 85184000 32 3d-mdrange Triad 148.9155
96 84934656 32 4d-mdrange Set 43.4522
96 84934656 32 4d-mdrange Copy 68.8121
96 84934656 32 4d-mdrange Scale 45.3259
96 84934656 32 4d-mdrange Add 57.2102
96 84934656 32 4d-mdrange Triad 58.4264
96 84934656 64 2d-mdrange Set 154.7443
96 84934656 64 2d-mdrange Copy 146.3915
96 84934656 64 2d-mdrange Scale 160.4685
96 84934656 64 2d-mdrange Add 182.6514
96 84934656 64 2d-mdrange Triad 183.8649
96 85184000 64 3d-mdrange Set 83.0429
96 85184000 64 3d-mdrange Copy 109.0538
96 85184000 64 3d-mdrange Scale 89.7332
96 85184000 64 3d-mdrange Add 100.9313
96 85184000 64 3d-mdrange Triad 103.4316
96 84934656 64 4d-mdrange Set 17.5093
96 84934656 64 4d-mdrange Copy 24.8808
96 84934656 64 4d-mdrange Scale 17.1135
96 84934656 64 4d-mdrange Add 25.1461
96 84934656 64 4d-mdrange Triad 24.4662
96 157351936 1 2d-mdrange Set 278.0194
96 157351936 1 2d-mdrange Copy 325.2784
96 157351936 1 2d-mdrange Scale 329.2696
96 157351936 1 2d-mdrange Add 392.5529
96 157351936 1 2d-mdrange Triad 392.2546
96 157464000 1 3d-mdrange Set 275.9095
96 157464000 1 3d-mdrange Copy 338.2205
96 157464000 1 3d-mdrange Scale 328.9385
96 157464000 1 3d-mdrange Add 388.7640
96 157464000 1 3d-mdrange Triad 390.2165
96 157351936 1 4d-mdrange Set 277.4687
96 157351936 1 4d-mdrange Copy 299.4074
96 157351936 1 4d-mdrange Scale 299.8125
96 157351936 1 4d-mdrange Add 352.4123
96 157351936 1 4d-mdrange Triad 357.0057
96 157351936 2 2d-mdrange Set 277.7572
96 157351936 2 2d-mdrange Copy 320.4963
96 157351936 2 2d-mdrange Scale 332.1347
96 157351936 2 2d-mdrange Add 389.2473
96 157351936 2 2d-mdrange Triad 391.7815
96 157464000 2 3d-mdrange Set 237.6214
96 157464000 2 3d-mdrange Copy 279.4126
96 157464000 2 3d-mdrange Scale 298.3490
96 157464000 2 3d-mdrange Add 339.7602
96 157464000 2 3d-mdrange Triad 340.0695
96 157351936 2 4d-mdrange Set 214.4908
96 157351936 2 4d-mdrange Copy 213.0883
96 157351936 2 4d-mdrange Scale 224.7645
96 157351936 2 4d-mdrange Add 242.3999
96 157351936 2 4d-mdrange Triad 239.8495
96 157351936 4 2d-mdrange Set 276.2859
96 157351936 4 2d-mdrange Copy 295.6421
96 157351936 4 2d-mdrange Scale 329.5017
96 157351936 4 2d-mdrange Add 375.9270
96 157351936 4 2d-mdrange Triad 379.0052
96 157464000 4 3d-mdrange Set 229.7939
96 157464000 4 3d-mdrange Copy 266.4806
96 157464000 4 3d-mdrange Scale 278.2426
96 157464000 4 3d-mdrange Add 305.3952
96 157464000 4 3d-mdrange Triad 306.5027
96 157351936 4 4d-mdrange Set 169.7161
96 157351936 4 4d-mdrange Copy 164.4046
96 157351936 4 4d-mdrange Scale 180.7961
96 157351936 4 4d-mdrange Add 174.5797
96 157351936 4 4d-mdrange Triad 169.1892
96 157351936 8 2d-mdrange Set 274.8883
96 157351936 8 2d-mdrange Copy 287.1180
96 157351936 8 2d-mdrange Scale 324.7018
96 157351936 8 2d-mdrange Add 370.2046
96 157351936 8 2d-mdrange Triad 371.5833
96 157464000 8 3d-mdrange Set 184.1037
96 157464000 8 3d-mdrange Copy 161.4102
96 157464000 8 3d-mdrange Scale 168.0274
96 157464000 8 3d-mdrange Add 190.9848
96 157464000 8 3d-mdrange Triad 181.5417
96 157351936 8 4d-mdrange Set 106.9244
96 157351936 8 4d-mdrange Copy 135.3701
96 157351936 8 4d-mdrange Scale 141.6672
96 157351936 8 4d-mdrange Add 155.0994
96 157351936 8 4d-mdrange Triad 154.1604
96 157351936 16 2d-mdrange Set 262.0335
96 157351936 16 2d-mdrange Copy 276.5100
96 157351936 16 2d-mdrange Scale 288.9080
96 157351936 16 2d-mdrange Add 320.0069
96 157351936 16 2d-mdrange Triad 330.9482
96 157464000 16 3d-mdrange Set 156.2999
96 157464000 16 3d-mdrange Copy 129.2514
96 157464000 16 3d-mdrange Scale 143.8724
96 157464000 16 3d-mdrange Add 167.8998
96 157464000 16 3d-mdrange Triad 166.3862
96 157351936 16 4d-mdrange Set 80.0369
96 157351936 16 4d-mdrange Copy 109.9143
96 157351936 16 4d-mdrange Scale 100.5306
96 157351936 16 4d-mdrange Add 123.9727
96 157351936 16 4d-mdrange Triad 121.2867
96 157351936 32 2d-mdrange Set 200.4275
96 157351936 32 2d-mdrange Copy 173.8187
96 157351936 32 2d-mdrange Scale 199.5940
96 157351936 32 2d-mdrange Add 226.4432
96 157351936 32 2d-mdrange Triad 225.1525
96 157464000 32 3d-mdrange Set 126.3912
96 157464000 32 3d-mdrange Copy 102.5266
96 157464000 32 3d-mdrange Scale 103.2595
96 157464000 32 3d-mdrange Add 120.9814
96 157464000 32 3d-mdrange Triad 115.9383
96 157351936 32 4d-mdrange Set 52.9208
96 157351936 32 4d-mdrange Copy 68.9311
96 157351936 32 4d-mdrange Scale 46.6639
96 157351936 32 4d-mdrange Add 58.6783
96 157351936 32 4d-mdrange Triad 59.4063
96 157351936 64 2d-mdrange Set 164.4110
96 157351936 64 2d-mdrange Copy 130.8382
96 157351936 64 2d-mdrange Scale 148.5314
96 157351936 64 2d-mdrange Add 170.6209
96 157351936 64 2d-mdrange Triad 170.9651
96 157464000 64 3d-mdrange Set 127.5392
96 157464000 64 3d-mdrange Copy 102.7567
96 157464000 64 3d-mdrange Scale 118.2875
96 157464000 64 3d-mdrange Add 125.4805
96 157464000 64 3d-mdrange Triad 126.4905
96 157351936 64 4d-mdrange Set 14.7552
96 157351936 64 4d-mdrange Copy 23.7172
96 157351936 64 4d-mdrange Scale 16.7796
96 157351936 64 4d-mdrange Add 23.9800
96 157351936 64 4d-mdrange Triad 23.9811
96 268435456 1 2d-mdrange Set 256.9553
96 268435456 1 2d-mdrange Copy 324.8509
96 268435456 1 2d-mdrange Scale 328.5237
96 268435456 1 2d-mdrange Add 389.0191
96 268435456 1 2d-mdrange Triad 386.1785
96 262144000 1 3d-mdrange Set 259.9398
96 262144000 1 3d-mdrange Copy 333.7605
96 262144000 1 3d-mdrange Scale 334.5386
96 262144000 1 3d-mdrange Add 394.6480
96 262144000 1 3d-mdrange Triad 392.0156
96 268435456 1 4d-mdrange Set 256.0805
96 268435456 1 4d-mdrange Copy 313.1187
96 268435456 1 4d-mdrange Scale 302.8247
96 268435456 1 4d-mdrange Add 351.2715
96 268435456 1 4d-mdrange Triad 348.0434
96 268435456 2 2d-mdrange Set 254.6607
96 268435456 2 2d-mdrange Copy 313.3050
96 268435456 2 2d-mdrange Scale 328.6220
96 268435456 2 2d-mdrange Add 387.6877
96 268435456 2 2d-mdrange Triad 390.5467
96 262144000 2 3d-mdrange Set 234.1188
96 262144000 2 3d-mdrange Copy 280.2367
96 262144000 2 3d-mdrange Scale 296.4805
96 262144000 2 3d-mdrange Add 339.6461
96 262144000 2 3d-mdrange Triad 338.7285
96 268435456 2 4d-mdrange Set 207.3614
96 268435456 2 4d-mdrange Copy 229.8611
96 268435456 2 4d-mdrange Scale 235.4830
96 268435456 2 4d-mdrange Add 243.6273
96 268435456 2 4d-mdrange Triad 245.4083
96 268435456 4 2d-mdrange Set 255.6429
96 268435456 4 2d-mdrange Copy 276.5930
96 268435456 4 2d-mdrange Scale 313.2893
96 268435456 4 2d-mdrange Add 363.4477
96 268435456 4 2d-mdrange Triad 361.3169
96 262144000 4 3d-mdrange Set 228.0748
96 262144000 4 3d-mdrange Copy 280.9022
96 262144000 4 3d-mdrange Scale 282.4520
96 262144000 4 3d-mdrange Add 328.6073
96 262144000 4 3d-mdrange Triad 326.8594
96 268435456 4 4d-mdrange Set 170.6056
96 268435456 4 4d-mdrange Copy 154.0049
96 268435456 4 4d-mdrange Scale 179.0276
96 268435456 4 4d-mdrange Add 172.8393
96 268435456 4 4d-mdrange Triad 174.7524
96 268435456 8 2d-mdrange Set 258.1756
96 268435456 8 2d-mdrange Copy 291.8488
96 268435456 8 2d-mdrange Scale 321.8926
96 268435456 8 2d-mdrange Add 371.5019
96 268435456 8 2d-mdrange Triad 366.1130
96 262144000 8 3d-mdrange Set 202.1864
96 262144000 8 3d-mdrange Copy 234.4455
